train_task,test_task,train_condition,test_condition,layer,model,auroc
F3,A3,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.530448
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.5012547948142478
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.5153317234943493
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.5159639311773219
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.4730356551389551
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.5072896294575795
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.5222406539776171
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.556449961449075
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.5642591006983146
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.6971065503587779
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.7862821927711174
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.8999105288692141
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.901698577120404
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.8762096125803831
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.8536714086824104
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.828484804338594
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.8030851734929062
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.7832249188781337
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.7637914044493678
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.7638388200255906
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.7631901199682796
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.7663607789348399
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.764619459077609
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.7614199384559563
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.7639350255425648
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.6725274151364263
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.6662149588583979
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.6504413771682318
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.6186193408822596
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.63278491607443
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.6346471800101428
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.6443735577762232
F3,F0,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.733079167519918
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.4970925318405902
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.4841089101426727
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.4852125248588184
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.5300415470396875
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.4869346036126546
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.4716970240884871
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.441263095975998
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.4326018507192736
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.3349876101037783
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.3451606563415241
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.4489938964471303
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.4472525765898992
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.481802726464351
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.4987527641906573
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.5230776419752917
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.4522277761819878
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.4228988371501727
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.4240917855606514
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.5077507287567911
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.5065179237749945
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.5437673255828336
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.530344594418156
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.5773719126618829
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.550537445248753
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.5729272177776801
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.5764414678762907
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.6105284569047387
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.5710470871031007
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.5212538602463685
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.5383770679032283
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.5075816819198223
F3,F1,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.5943439402206405
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.5163487532452182
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.5330843901051252
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.5156519504294202
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.5030751406318503
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.5206889964252779
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.5303865125362661
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.5356022259207899
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.5416398092931781
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.5868948844777896
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.6280035018808179
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.7422860354943384
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.7507796082786222
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.7570700747241994
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.7490080524017708
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.7243547014948962
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.7107223797396678
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.7159147289272123
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.69430834417936
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.7105931894740171
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.7131728716934508
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.7298260466816655
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.7458360190706823
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.7393558903202131
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.7586945735965334
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.6871231664259237
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.6999226232770623
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.7184243185557078
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.6902745842890894
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.734813615554508
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.7339615095470232
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.7743760728633098
F3,F2,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.8718377590161749
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.5014626780213223
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.5222325043144466
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.5155834180093869
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.5461917952936243
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.5676007241818681
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.5679172513346559
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.5614828793083984
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.5647489556620054
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.6328688246963758
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.6396842389638877
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.642027951162078
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.636924202835438
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.6352155610393381
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.6321238770342414
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.6328345510556281
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.6283406719246464
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.6160253463653813
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.6127219722262545
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.6143640828373736
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.6138882840599346
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.6133943404138642
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.6119377106820858
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.6128590667892453
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.6140586442154159
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.5886316349736295
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.5943210593377526
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.5992181577716489
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.5930176529410816
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.6055910388542121
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.6071525056047483
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.5982877292301737
F3,F4,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.6111131272076257
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.5100569178317953
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.5164535150551557
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.5187636250389287
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.5214230687275647
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.525932137061745
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.5257472258191414
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.5316070169974922
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.5450251192447017
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.6143827140257996
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.6163854923044141
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.5865599747578226
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.5928213460309135
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.5865507548066679
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.5844117261387665
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.5835307085839794
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.5755073022013146
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.5702037814093003
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.5703687160910685
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.5706330213575046
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.5717619531544527
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.5736018456293333
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.5746570178170434
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.5804205117277779
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.5832817699028012
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.5667923994820436
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.5734737907521841
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.5764979347309414
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.5721717287613304
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.5744685210378797
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.5794390991493058
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.5864554819780687
F3,F5,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.5911033617990789
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.49774
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.502728
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.5043759999999999
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.5045439999999999
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.496212
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.5036240000000001
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.502976
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.5090560000000001
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.521604
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.5173559999999999
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.52766
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.534044
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.530152
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.5268240000000001
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.525452
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.52721
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.531564
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.53732
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.54054
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.541952
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.542756
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.542908
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.548604
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.552744
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.561644
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.5638380000000001
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.5523359999999999
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.533568
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.535012
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.534272
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.5352680000000001
F4,A1,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.532272
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.4989639999999999
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.503408
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.507316
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.5104759999999999
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.5010399999999999
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.501532
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.494664
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.508036
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.519612
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.525252
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.5310079999999999
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.53223
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.52908
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.53396
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.5291999999999999
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.5342859999999999
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.5465559999999999
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.5494999999999999
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.5580040000000001
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.561456
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.562056
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.559812
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.5583879999999999
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.55878
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.56628
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.564268
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,27,deepseek-r1-distill-8b,0.558796
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,28,deepseek-r1-distill-8b,0.54212
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,29,deepseek-r1-distill-8b,0.5415240000000001
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,30,deepseek-r1-distill-8b,0.5374340000000001
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,31,deepseek-r1-distill-8b,0.538812
F4,A2,ablation-instructions-and-template,ablation-instructions-and-template,32,deepseek-r1-distill-8b,0.529388
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,0,deepseek-r1-distill-8b,0.5
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,1,deepseek-r1-distill-8b,0.5001239999999999
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,2,deepseek-r1-distill-8b,0.5035919999999999
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,3,deepseek-r1-distill-8b,0.497692
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,4,deepseek-r1-distill-8b,0.5083
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,5,deepseek-r1-distill-8b,0.506792
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,6,deepseek-r1-distill-8b,0.5053799999999999
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,7,deepseek-r1-distill-8b,0.503182
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,8,deepseek-r1-distill-8b,0.5079119999999999
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,9,deepseek-r1-distill-8b,0.5117320000000001
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,10,deepseek-r1-distill-8b,0.5136959999999999
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,11,deepseek-r1-distill-8b,0.5219239999999999
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,12,deepseek-r1-distill-8b,0.525104
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,13,deepseek-r1-distill-8b,0.522652
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,14,deepseek-r1-distill-8b,0.520836
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,15,deepseek-r1-distill-8b,0.517524
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,16,deepseek-r1-distill-8b,0.518648
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,17,deepseek-r1-distill-8b,0.533188
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,18,deepseek-r1-distill-8b,0.5380240000000001
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,19,deepseek-r1-distill-8b,0.54056
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,20,deepseek-r1-distill-8b,0.54216
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,21,deepseek-r1-distill-8b,0.5439360000000001
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,22,deepseek-r1-distill-8b,0.540224
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,23,deepseek-r1-distill-8b,0.539784
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,24,deepseek-r1-distill-8b,0.541628
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,25,deepseek-r1-distill-8b,0.550948
F4,A3,ablation-instructions-and-template,ablation-instructions-and-template,26,deepseek-r1-distill-8b,0.5510120000000001
